cast_size,cast_unique_names_count,cast_id_entropy,cast_character_name_length_avg,cast_character_name_token_count_avg,genre_count,is_multigenre,runtime_minutes,number_of_episodes,tv_show_name,season,episode_number,imdbID,rating,votes
47.0,47.0,5.554588851677637,13.191489361702128,2.0425531914893615,3.0,1.0,56.0,74.0,Game of Thrones,2,7,2085239,8.8,35432
52.0,52.0,5.7004397181410935,13.0,2.019230769230769,3.0,1.0,54.0,74.0,Game of Thrones,2,8,2085240,8.6,34919
29.0,29.0,4.857980995127571,12.620689655172415,2.0,3.0,1.0,55.0,74.0,Game of Thrones,2,9,2084342,9.7,61136
54.0,54.0,5.75488750216347,13.11111111111111,2.0555555555555554,3.0,1.0,64.0,74.0,Game of Thrones,2,10,2112510,9.3,42475
47.0,47.0,5.554588851677637,12.936170212765957,2.021276595744681,3.0,1.0,55.0,74.0,Game of Thrones,3,1,2178782,8.6,37050
45.0,45.0,5.491853096329675,13.2,2.022222222222222,3.0,1.0,56.0,74.0,Game of Thrones,3,2,2178772,8.4,34337
61.0,61.0,5.930737337562885,13.245901639344263,2.0327868852459017,3.0,1.0,56.0,74.0,Game of Thrones,3,3,2178802,8.7,34744
43.0,43.0,5.426264754702098,13.348837209302326,2.046511627906977,3.0,1.0,53.0,74.0,Game of Thrones,3,4,2178798,9.5,46873
47.0,47.0,5.554588851677637,13.53191489361702,2.0,3.0,1.0,57.0,74.0,Game of Thrones,3,5,2178788,8.9,35977
44.0,44.0,5.459431618637298,13.431818181818182,2.0454545454545454,3.0,1.0,53.0,74.0,Game of Thrones,3,6,2178812,8.7,35312
48.0,48.0,5.584962500721157,13.979166666666666,2.0625,3.0,1.0,58.0,74.0,Game of Thrones,3,7,2178814,8.6,34245
35.0,35.0,5.129283016944966,12.742857142857142,2.0285714285714285,3.0,1.0,56.0,74.0,Game of Thrones,3,8,2178806,8.9,34977
46.0,46.0,5.523561956057012,13.5,2.0217391304347827,3.0,1.0,51.0,74.0,Game of Thrones,3,9,2178784,9.9,130393
53.0,53.0,5.727920454563198,13.735849056603774,2.0377358490566038,3.0,1.0,63.0,74.0,Game of Thrones,3,10,2178796,9.1,39393
51.0,51.0,5.672425341971495,12.96078431372549,2.0,3.0,1.0,58.0,74.0,Game of Thrones,4,1,2816136,9.0,42564
59.0,59.0,5.882643049361841,13.694915254237289,2.1186440677966103,3.0,1.0,52.0,74.0,Game of Thrones,4,2,2832378,9.7,66943
66.0,66.0,6.044394119358452,13.287878787878787,2.015151515151515,3.0,1.0,57.0,74.0,Game of Thrones,4,3,2972426,8.7,37089
50.0,50.0,5.643856189774724,13.58,2.02,3.0,1.0,55.0,74.0,Game of Thrones,4,4,2972428,8.7,35776
41.0,41.0,5.357552004618084,14.073170731707316,2.024390243902439,3.0,1.0,53.0,74.0,Game of Thrones,4,5,3060856,8.6,35074
42.0,42.0,5.39231742277876,13.571428571428571,2.0238095238095237,3.0,1.0,51.0,74.0,Game of Thrones,4,6,3060910,9.7,66203
37.0,37.0,5.209453365628952,13.35135135135135,2.054054054054054,3.0,1.0,51.0,74.0,Game of Thrones,4,7,3060876,9.0,38579
46.0,46.0,5.523561956057012,13.673913043478262,2.0434782608695654,3.0,1.0,52.0,74.0,Game of Thrones,4,8,3060782,9.7,66780
21.0,21.0,4.392317422778759,12.428571428571429,2.0,3.0,1.0,51.0,74.0,Game of Thrones,4,9,3060858,9.6,59663
47.0,47.0,5.554588851677637,14.361702127659575,2.106382978723404,3.0,1.0,65.0,74.0,Game of Thrones,4,10,3060860,9.7,57866
57.0,57.0,5.832890014164742,13.543859649122806,2.017543859649123,3.0,1.0,53.0,74.0,Game of Thrones,5,1,3658012,8.3,37017
56.0,56.0,5.807354922057605,13.553571428571429,2.017857142857143,3.0,1.0,56.0,74.0,Game of Thrones,5,2,3846626,8.3,33798
54.0,54.0,5.75488750216347,13.666666666666666,2.037037037037037,3.0,1.0,60.0,74.0,Game of Thrones,5,3,3866836,8.3,32879
56.0,56.0,5.807354922057605,13.660714285714286,2.0357142857142856,3.0,1.0,51.0,74.0,Game of Thrones,5,4,3866838,8.5,33652
43.0,43.0,5.426264754702098,13.883720930232558,2.0232558139534884,3.0,1.0,57.0,74.0,Game of Thrones,5,5,3866840,8.5,33811
34.0,34.0,5.087462841250341,14.529411764705882,2.088235294117647,3.0,1.0,54.0,74.0,Game of Thrones,5,6,3866842,7.9,37814
49.0,49.0,5.614709844115209,14.142857142857142,2.1020408163265305,3.0,1.0,59.0,74.0,Game of Thrones,5,7,3866846,8.8,36173
50.0,50.0,5.643856189774724,13.12,2.04,3.0,1.0,61.0,74.0,Game of Thrones,5,8,3866850,9.8,115489
64.0,64.0,6.0,13.671875,2.046875,3.0,1.0,52.0,74.0,Game of Thrones,5,9,3866826,9.4,52420
65.0,65.0,6.022367813028454,14.261538461538462,2.0923076923076924,3.0,1.0,60.0,74.0,Game of Thrones,5,10,3866862,9.1,51230
55.0,55.0,5.78135971352466,13.89090909090909,2.0545454545454547,3.0,1.0,50.0,74.0,Game of Thrones,6,1,3658014,8.4,46768
57.0,57.0,5.832890014164742,13.912280701754385,2.087719298245614,3.0,1.0,54.0,74.0,Game of Thrones,6,2,4077554,9.2,54247
63.0,63.0,5.97727992349992,13.571428571428571,2.0634920634920637,3.0,1.0,52.0,74.0,Game of Thrones,6,3,4131606,8.6,41052
60.0,60.0,5.906890595608517,13.75,2.05,3.0,1.0,59.0,74.0,Game of Thrones,6,4,4283016,9.0,43885
68.0,68.0,6.087462841250343,14.411764705882353,2.1176470588235294,3.0,1.0,57.0,74.0,Game of Thrones,6,5,4283028,9.7,84431
57.0,57.0,5.832890014164742,15.0,2.1403508771929824,3.0,1.0,52.0,74.0,Game of Thrones,6,6,4283054,8.3,40374
47.0,47.0,5.554588851677637,13.574468085106384,2.0851063829787235,3.0,1.0,51.0,74.0,Game of Thrones,6,7,4283060,8.5,39585
51.0,51.0,5.672425341971495,14.294117647058824,2.0980392156862746,3.0,1.0,59.0,74.0,Game of Thrones,6,8,4283074,8.3,43943
37.0,37.0,5.209453365628952,13.297297297297296,2.054054054054054,3.0,1.0,60.0,74.0,Game of Thrones,6,9,4283088,9.9,239485
70.0,70.0,6.1292830169449655,14.157142857142857,2.057142857142857,3.0,1.0,68.0,74.0,Game of Thrones,6,10,4283094,9.9,172004
52.0,52.0,5.7004397181410935,13.961538461538462,2.076923076923077,3.0,1.0,59.0,74.0,Game of Thrones,7,1,5654088,8.5,57976
42.0,42.0,5.39231742277876,13.738095238095237,2.0714285714285716,3.0,1.0,59.0,74.0,Game of Thrones,7,2,5655178,8.8,51243
38.0,38.0,5.247927513443587,14.052631578947368,2.1315789473684212,3.0,1.0,63.0,74.0,Game of Thrones,7,3,5775840,9.1,53916
32.0,32.0,5.0,14.28125,2.03125,3.0,1.0,50.0,74.0,Game of Thrones,7,4,5775846,9.7,100669
39.0,39.0,5.285402218862246,14.35897435897436,2.1538461538461537,3.0,1.0,59.0,74.0,Game of Thrones,7,5,5775854,8.7,50957
20.0,20.0,4.321928094887362,14.15,2.15,3.0,1.0,70.0,74.0,Game of Thrones,7,6,5775864,9.0,73276
46.0,46.0,5.523561956057012,14.73913043478261,2.1739130434782608,3.0,1.0,80.0,74.0,Game of Thrones,7,7,5775874,9.4,73492
61.0,61.0,5.930737337562885,13.868852459016393,2.0655737704918034,3.0,1.0,54.0,74.0,Game of Thrones,8,1,5924366,7.6,142843
47.0,47.0,5.554588851677637,13.638297872340425,2.021276595744681,3.0,1.0,58.0,74.0,Game of Thrones,8,2,6027908,7.9,141777
61.0,61.0,5.930737337562885,13.770491803278688,2.0655737704918034,3.0,1.0,82.0,74.0,Game of Thrones,8,3,6027912,7.5,232450
47.0,47.0,5.554588851677637,14.0,2.0851063829787235,3.0,1.0,78.0,74.0,Game of Thrones,8,4,6027914,5.5,176673
49.0,49.0,5.614709844115209,14.020408163265307,2.0408163265306123,3.0,1.0,78.0,74.0,Game of Thrones,8,5,6027916,5.9,206442
40.0,40.0,5.321928094887363,14.075,2.05,3.0,1.0,80.0,74.0,Game of Thrones,8,6,6027920,4.0,272436
22.0,22.0,4.459431618637297,12.409090909090908,2.0454545454545454,3.0,1.0,0.0,4.0,Gel Dese Ask,1,1,11920502,4.8,9
19.0,19.0,4.247927513443585,13.842105263157896,2.1578947368421053,3.0,1.0,45.0,107.0,Ghost Whisperer,1,1,0587898,7.4,804
13.0,13.0,3.700439718141093,13.307692307692308,2.076923076923077,3.0,1.0,43.0,107.0,Ghost Whisperer,1,2,0587900,7.6,632
15.0,15.0,3.906890595608519,12.933333333333334,2.1333333333333333,3.0,1.0,44.0,107.0,Ghost Whisperer,1,3,0587890,7.3,503
14.0,14.0,3.8073549220576037,13.571428571428571,2.0714285714285716,3.0,1.0,42.0,107.0,Ghost Whisperer,1,4,0587896,7.2,448
12.0,12.0,3.584962500721157,14.583333333333334,2.3333333333333335,3.0,1.0,45.0,107.0,Ghost Whisperer,1,5,0587894,7.8,528
16.0,16.0,4.0,14.25,2.25,3.0,1.0,55.0,107.0,Ghost Whisperer,1,6,0587891,7.4,432
13.0,13.0,3.700439718141093,13.538461538461538,2.076923076923077,3.0,1.0,55.0,107.0,Ghost Whisperer,1,7,0587892,7.2,407
17.0,17.0,4.08746284125034,14.411764705882353,2.0588235294117645,3.0,1.0,45.0,107.0,Ghost Whisperer,1,8,0587897,7.3,422
11.0,11.0,3.4594316186372978,14.454545454545455,2.272727272727273,3.0,1.0,45.0,107.0,Ghost Whisperer,1,9,0587902,6.8,412
13.0,13.0,3.700439718141093,13.692307692307692,2.1538461538461537,3.0,1.0,44.0,107.0,Ghost Whisperer,1,10,0587889,7.3,412
10.0,10.0,3.321928094887362,15.1,2.3,3.0,1.0,42.0,107.0,Ghost Whisperer,1,11,0587899,6.9,387
13.0,13.0,3.700439718141093,13.615384615384615,2.076923076923077,3.0,1.0,45.0,107.0,Ghost Whisperer,1,12,0587901,7.1,402
13.0,13.0,3.700439718141093,13.538461538461538,2.076923076923077,3.0,1.0,44.0,107.0,Ghost Whisperer,1,13,0587888,7.3,403
15.0,15.0,3.906890595608519,13.733333333333333,2.2,3.0,1.0,44.0,107.0,Ghost Whisperer,1,14,0587893,7.3,384
18.0,18.0,4.169925001442313,13.277777777777779,2.1666666666666665,3.0,1.0,45.0,107.0,Ghost Whisperer,1,15,0587895,7.9,416
13.0,13.0,3.700439718141093,14.23076923076923,2.1538461538461537,3.0,1.0,43.0,107.0,Ghost Whisperer,1,16,0587887,7.3,364
12.0,12.0,3.584962500721157,12.583333333333334,2.0,3.0,1.0,44.0,107.0,Ghost Whisperer,1,17,0760700,7.3,369
15.0,15.0,3.906890595608519,13.866666666666667,2.2,3.0,1.0,45.0,107.0,Ghost Whisperer,1,18,0760701,7.0,350
14.0,14.0,3.8073549220576037,13.0,2.0714285714285716,3.0,1.0,43.0,107.0,Ghost Whisperer,1,19,0775626,7.4,381
23.0,23.0,4.523561956057013,13.043478260869565,2.0434782608695654,3.0,1.0,45.0,107.0,Ghost Whisperer,1,20,0780246,7.5,369
14.0,14.0,3.8073549220576037,12.857142857142858,2.2142857142857144,3.0,1.0,45.0,107.0,Ghost Whisperer,1,21,0775215,8.2,452
23.0,23.0,4.523561956057013,12.782608695652174,2.1739130434782608,3.0,1.0,45.0,107.0,Ghost Whisperer,1,22,0775216,8.5,539
14.0,14.0,3.8073549220576037,13.714285714285714,2.142857142857143,3.0,1.0,43.0,107.0,Ghost Whisperer,2,1,0851708,7.9,421
11.0,11.0,3.4594316186372978,14.0,2.1818181818181817,3.0,1.0,45.0,107.0,Ghost Whisperer,2,2,0856607,7.3,371
12.0,12.0,3.584962500721157,13.833333333333334,2.25,3.0,1.0,45.0,107.0,Ghost Whisperer,2,3,0845203,7.2,369
17.0,17.0,4.08746284125034,12.411764705882353,2.1176470588235294,3.0,1.0,50.0,107.0,Ghost Whisperer,2,5,0883712,7.3,329
11.0,11.0,3.4594316186372978,15.0,2.272727272727273,3.0,1.0,51.0,107.0,Ghost Whisperer,2,6,0880105,7.3,315
14.0,14.0,3.8073549220576037,13.785714285714286,2.357142857142857,3.0,1.0,51.0,107.0,Ghost Whisperer,2,7,0882317,7.3,338
20.0,20.0,4.321928094887362,12.95,2.2,3.0,1.0,47.0,107.0,Ghost Whisperer,2,8,0890786,7.6,371
17.0,17.0,4.08746284125034,14.294117647058824,2.235294117647059,3.0,1.0,42.0,107.0,Ghost Whisperer,2,9,0855022,6.8,297
8.0,8.0,3.0,13.625,2.375,3.0,1.0,51.0,107.0,Ghost Whisperer,2,10,0912903,7.3,291
12.0,12.0,3.584962500721157,13.416666666666666,2.1666666666666665,3.0,1.0,49.0,107.0,Ghost Whisperer,2,11,0914580,7.2,300
14.0,14.0,3.8073549220576037,14.214285714285714,2.2142857142857144,3.0,1.0,50.0,107.0,Ghost Whisperer,2,12,0917006,7.6,333
11.0,11.0,3.4594316186372978,14.454545454545455,2.1818181818181817,3.0,1.0,48.0,107.0,Ghost Whisperer,2,13,0928252,6.8,293
21.0,21.0,4.392317422778759,13.19047619047619,2.142857142857143,3.0,1.0,50.0,107.0,Ghost Whisperer,2,14,0928251,7.5,321
11.0,11.0,3.4594316186372978,14.090909090909092,2.1818181818181817,3.0,1.0,43.0,107.0,Ghost Whisperer,2,15,0941574,7.5,299
13.0,13.0,3.700439718141093,13.23076923076923,2.1538461538461537,3.0,1.0,50.0,107.0,Ghost Whisperer,2,16,0959777,7.4,302
15.0,15.0,3.906890595608519,13.2,2.2,3.0,1.0,50.0,107.0,Ghost Whisperer,2,17,0973371,7.7,299
16.0,16.0,4.0,13.875,2.1875,3.0,1.0,52.0,107.0,Ghost Whisperer,2,18,0982064,7.9,318
23.0,23.0,4.523561956057013,12.826086956521738,2.0869565217391304,3.0,1.0,42.0,107.0,Ghost Whisperer,2,20,0985286,7.9,321
17.0,17.0,4.08746284125034,13.235294117647058,2.176470588235294,3.0,1.0,44.0,107.0,Ghost Whisperer,3,1,1084772,7.5,306
19.0,19.0,4.247927513443585,12.421052631578947,2.1052631578947367,3.0,1.0,51.0,107.0,Ghost Whisperer,3,2,1108249,7.9,304
18.0,18.0,4.169925001442313,12.833333333333334,2.111111111111111,3.0,1.0,50.0,107.0,Ghost Whisperer,3,3,1107573,7.5,273
11.0,11.0,3.4594316186372978,13.090909090909092,2.1818181818181817,3.0,1.0,49.0,107.0,Ghost Whisperer,3,4,1108250,7.9,303
15.0,15.0,3.906890595608519,13.2,2.066666666666667,3.0,1.0,51.0,107.0,Ghost Whisperer,3,5,1095781,7.7,299
11.0,11.0,3.4594316186372978,12.090909090909092,2.090909090909091,3.0,1.0,51.0,107.0,Ghost Whisperer,3,6,1095780,7.2,267
12.0,12.0,3.584962500721157,15.666666666666666,2.25,3.0,1.0,50.0,107.0,Ghost Whisperer,3,7,1112422,7.6,271
11.0,11.0,3.4594316186372978,13.272727272727273,2.090909090909091,3.0,1.0,53.0,107.0,Ghost Whisperer,3,8,1112419,7.7,284
16.0,16.0,4.0,12.9375,2.125,3.0,1.0,48.0,107.0,Ghost Whisperer,3,9,1139182,7.6,275
11.0,11.0,3.4594316186372978,14.181818181818182,2.272727272727273,3.0,1.0,60.0,107.0,Ghost Whisperer,3,10,1143388,7.2,272
18.0,18.0,4.169925001442313,13.11111111111111,2.0555555555555554,3.0,1.0,51.0,107.0,Ghost Whisperer,3,11,1143390,7.5,282
14.0,14.0,3.8073549220576037,13.714285714285714,2.142857142857143,3.0,1.0,49.0,107.0,Ghost Whisperer,3,12,1143389,7.2,258
13.0,13.0,3.700439718141093,14.538461538461538,2.3076923076923075,3.0,1.0,48.0,107.0,Ghost Whisperer,3,13,1198970,7.6,264
12.0,12.0,3.584962500721157,12.833333333333334,2.0833333333333335,3.0,1.0,60.0,107.0,Ghost Whisperer,3,14,1201330,7.6,264
15.0,15.0,3.906890595608519,13.933333333333334,2.2666666666666666,3.0,1.0,60.0,107.0,Ghost Whisperer,3,15,1203015,7.4,269
13.0,13.0,3.700439718141093,13.23076923076923,2.1538461538461537,3.0,1.0,60.0,107.0,Ghost Whisperer,3,16,1212039,7.3,265
18.0,18.0,4.169925001442313,12.777777777777779,2.0555555555555554,3.0,1.0,60.0,107.0,Ghost Whisperer,3,17,1212040,7.3,247
16.0,16.0,4.0,14.1875,2.3125,3.0,1.0,60.0,107.0,Ghost Whisperer,3,18,1212041,7.9,286
18.0,18.0,4.169925001442313,11.833333333333334,2.111111111111111,3.0,1.0,51.0,107.0,Ghost Whisperer,4,1,1256605,7.4,290
15.0,15.0,3.906890595608519,13.533333333333333,2.1333333333333333,3.0,1.0,60.0,107.0,Ghost Whisperer,4,2,1256155,7.1,266
17.0,17.0,4.08746284125034,12.764705882352942,2.0588235294117645,3.0,1.0,60.0,107.0,Ghost Whisperer,4,3,1256159,7.6,286
28.0,28.0,4.807354922057605,13.285714285714286,2.107142857142857,3.0,1.0,60.0,107.0,Ghost Whisperer,4,4,1256160,8.0,298
19.0,19.0,4.247927513443585,14.0,2.1578947368421053,3.0,1.0,60.0,107.0,Ghost Whisperer,4,5,1256161,7.6,263
17.0,17.0,4.08746284125034,14.117647058823529,2.1176470588235294,3.0,1.0,60.0,107.0,Ghost Whisperer,4,6,1256162,7.8,308
18.0,18.0,4.169925001442313,13.61111111111111,2.111111111111111,3.0,1.0,60.0,107.0,Ghost Whisperer,4,7,1256163,7.4,282
13.0,13.0,3.700439718141093,13.615384615384615,2.076923076923077,3.0,1.0,44.0,107.0,Ghost Whisperer,4,8,1256164,7.4,267
16.0,16.0,4.0,13.9375,2.0625,3.0,1.0,43.0,107.0,Ghost Whisperer,4,9,1256165,7.4,253
17.0,17.0,4.08746284125034,13.294117647058824,2.0588235294117645,3.0,1.0,44.0,107.0,Ghost Whisperer,4,10,1256145,7.5,255
17.0,17.0,4.08746284125034,13.176470588235293,2.0588235294117645,3.0,1.0,44.0,107.0,Ghost Whisperer,4,11,1256146,7.2,246
22.0,22.0,4.459431618637297,13.090909090909092,2.090909090909091,3.0,1.0,44.0,107.0,Ghost Whisperer,4,12,1256147,7.4,416
19.0,19.0,4.247927513443585,13.105263157894736,2.1578947368421053,3.0,1.0,44.0,107.0,Ghost Whisperer,4,13,1256148,7.6,265
16.0,16.0,4.0,14.75,2.1875,3.0,1.0,44.0,107.0,Ghost Whisperer,4,14,1256149,7.4,258
21.0,21.0,4.392317422778759,13.571428571428571,2.142857142857143,3.0,1.0,44.0,107.0,Ghost Whisperer,4,15,1256150,7.3,237
16.0,16.0,4.0,15.5625,2.1875,3.0,1.0,44.0,107.0,Ghost Whisperer,4,16,1256151,7.7,246
16.0,16.0,4.0,13.5,2.125,3.0,1.0,44.0,107.0,Ghost Whisperer,4,17,1256152,7.8,227
15.0,15.0,3.906890595608519,14.133333333333333,2.1333333333333333,3.0,1.0,44.0,107.0,Ghost Whisperer,4,18,1256153,8.1,296
14.0,14.0,3.8073549220576037,13.928571428571429,2.0714285714285716,3.0,1.0,44.0,107.0,Ghost Whisperer,4,19,1256154,7.7,275
19.0,19.0,4.247927513443585,13.68421052631579,2.1052631578947367,3.0,1.0,44.0,107.0,Ghost Whisperer,4,20,1256156,7.2,244
18.0,18.0,4.169925001442313,14.166666666666666,2.111111111111111,3.0,1.0,43.0,107.0,Ghost Whisperer,4,21,1256157,7.4,249
16.0,16.0,4.0,14.0625,2.125,3.0,1.0,44.0,107.0,Ghost Whisperer,4,22,1256158,7.4,234
17.0,17.0,4.08746284125034,14.352941176470589,2.1176470588235294,3.0,1.0,44.0,107.0,Ghost Whisperer,4,23,1398131,7.7,237
21.0,21.0,4.392317422778759,14.0,2.142857142857143,3.0,1.0,44.0,107.0,Ghost Whisperer,5,1,1469927,7.4,254
19.0,19.0,4.247927513443585,13.210526315789474,2.1052631578947367,3.0,1.0,41.0,107.0,Ghost Whisperer,5,2,1470318,7.2,218
19.0,19.0,4.247927513443585,13.578947368421053,2.1052631578947367,3.0,1.0,44.0,107.0,Ghost Whisperer,5,3,1475831,7.6,233
22.0,22.0,4.459431618637297,13.545454545454545,2.1363636363636362,3.0,1.0,44.0,107.0,Ghost Whisperer,5,4,1491865,7.6,222
17.0,17.0,4.08746284125034,12.588235294117647,2.0588235294117645,3.0,1.0,44.0,107.0,Ghost Whisperer,5,5,1499383,7.2,207
17.0,17.0,4.08746284125034,13.470588235294118,2.176470588235294,3.0,1.0,44.0,107.0,Ghost Whisperer,5,6,1509979,7.3,221
16.0,16.0,4.0,13.375,2.0625,3.0,1.0,45.0,107.0,Ghost Whisperer,5,8,1522485,7.7,212
14.0,14.0,3.8073549220576037,15.357142857142858,2.2857142857142856,3.0,1.0,44.0,107.0,Ghost Whisperer,5,9,1544274,7.2,222
15.0,15.0,3.906890595608519,13.4,2.066666666666667,3.0,1.0,45.0,107.0,Ghost Whisperer,5,10,1544711,7.4,492
18.0,18.0,4.169925001442313,14.055555555555555,2.1666666666666665,3.0,1.0,44.0,107.0,Ghost Whisperer,5,11,1544273,7.3,197
22.0,22.0,4.459431618637297,14.181818181818182,2.1818181818181817,3.0,1.0,45.0,107.0,Ghost Whisperer,5,12,1577300,7.2,190
13.0,13.0,3.700439718141093,14.076923076923077,2.230769230769231,3.0,1.0,44.0,107.0,Ghost Whisperer,5,13,1577301,7.6,203
19.0,19.0,4.247927513443585,13.157894736842104,2.0526315789473686,3.0,1.0,44.0,107.0,Ghost Whisperer,5,14,1577302,7.3,198
16.0,16.0,4.0,14.25,2.125,3.0,1.0,44.0,107.0,Ghost Whisperer,5,15,1576521,7.9,240
17.0,17.0,4.08746284125034,13.058823529411764,2.1176470588235294,3.0,1.0,44.0,107.0,Ghost Whisperer,5,16,1590443,7.4,201
13.0,13.0,3.700439718141093,13.23076923076923,2.076923076923077,3.0,1.0,44.0,107.0,Ghost Whisperer,5,17,1594709,7.3,189
16.0,16.0,4.0,14.125,2.125,3.0,1.0,45.0,107.0,Ghost Whisperer,5,18,1601588,7.3,191
14.0,14.0,3.8073549220576037,13.928571428571429,2.142857142857143,3.0,1.0,45.0,107.0,Ghost Whisperer,5,19,1601347,7.3,184
14.0,14.0,3.8073549220576037,14.714285714285714,2.142857142857143,3.0,1.0,45.0,107.0,Ghost Whisperer,5,20,1629006,7.5,193
22.0,22.0,4.459431618637297,13.318181818181818,2.090909090909091,3.0,1.0,45.0,107.0,Ghost Whisperer,5,21,1628277,7.8,318
20.0,20.0,4.321928094887362,14.05,2.05,3.0,1.0,45.0,18.0,Glitch,1,1,4201880,7.6,857
17.0,17.0,4.08746284125034,14.294117647058824,2.1176470588235294,3.0,1.0,45.0,18.0,Glitch,1,2,4201878,7.5,689
27.0,27.0,4.754887502163469,13.814814814814815,2.037037037037037,3.0,1.0,45.0,18.0,Glitch,1,3,4201882,7.3,613
25.0,25.0,4.643856189774724,13.68,2.12,3.0,1.0,45.0,18.0,Glitch,1,4,4201886,7.7,601
24.0,24.0,4.584962500721156,13.125,2.0416666666666665,3.0,1.0,45.0,18.0,Glitch,1,5,4201884,7.6,576
31.0,31.0,4.954196310386876,13.193548387096774,2.032258064516129,3.0,1.0,59.0,18.0,Glitch,2,1,7074870,7.3,490
26.0,26.0,4.7004397181410935,13.038461538461538,2.076923076923077,3.0,1.0,56.0,18.0,Glitch,2,3,7252892,7.3,413
32.0,32.0,5.0,13.59375,2.09375,3.0,1.0,55.0,18.0,Glitch,2,4,7252894,7.5,414
23.0,23.0,4.523561956057013,12.73913043478261,2.0434782608695654,3.0,1.0,54.0,18.0,Glitch,2,5,7252896,7.7,462
45.0,45.0,5.491853096329675,13.066666666666666,2.088888888888889,3.0,1.0,0.0,18.0,Glitch,3,2,9658150,6.5,325
25.0,25.0,4.643856189774724,12.2,2.04,3.0,1.0,0.0,18.0,Glitch,3,3,9658152,6.5,305
16.0,16.0,4.0,13.0,2.0625,3.0,1.0,0.0,18.0,Glitch,3,4,9658154,6.8,304
27.0,27.0,4.754887502163469,12.962962962962964,2.0,3.0,1.0,0.0,18.0,Glitch,3,5,9658156,6.1,398
11.0,11.0,3.4594316186372978,14.545454545454545,2.1818181818181817,3.0,1.0,25.0,77.0,"Go, Diego! Go!",1,2,0960378,6.9,18
7.0,7.0,2.807354922057605,13.571428571428571,2.142857142857143,3.0,1.0,25.0,77.0,"Go, Diego! Go!",1,4,0904497,6.2,15
8.0,8.0,3.0,14.5,2.25,3.0,1.0,25.0,77.0,"Go, Diego! Go!",1,6,0904489,5.5,14
8.0,8.0,3.0,14.0,2.125,3.0,1.0,25.0,77.0,"Go, Diego! Go!",1,9,0960381,5.6,13
8.0,8.0,3.0,15.25,2.25,3.0,1.0,25.0,77.0,"Go, Diego! Go!",2,1,0960380,5.2,14
11.0,11.0,3.4594316186372978,14.454545454545455,2.090909090909091,3.0,1.0,46.0,77.0,"Go, Diego! Go!",2,3,1638459,5.2,6
6.0,6.0,2.584962500721156,13.833333333333334,2.1666666666666665,3.0,1.0,25.0,77.0,"Go, Diego! Go!",3,3,1273929,5.0,6
4.0,4.0,2.0,12.75,2.0,3.0,1.0,23.0,77.0,"Go, Diego! Go!",4,1,1553483,6.9,11
7.0,7.0,2.807354922057605,14.285714285714286,2.142857142857143,3.0,1.0,24.0,77.0,"Go, Diego! Go!",4,2,2443124,6.0,7
6.0,6.0,2.584962500721156,13.5,2.1666666666666665,3.0,1.0,25.0,77.0,"Go, Diego! Go!",5,1,0960377,5.1,16
6.0,6.0,2.584962500721156,13.5,2.0,3.0,1.0,24.0,77.0,"Go, Diego! Go!",5,2,1121390,5.4,8
7.0,7.0,2.807354922057605,15.714285714285714,2.142857142857143,3.0,1.0,24.0,77.0,"Go, Diego! Go!",5,3,1827103,5.1,9
8.0,8.0,3.0,12.0,2.0,3.0,1.0,41.0,105.0,Gold Rush_ White Water,1,1,7753154,6.1,35
8.0,8.0,3.0,12.0,2.0,3.0,1.0,44.0,105.0,Gold Rush_ White Water,1,2,7945380,5.8,32
6.0,6.0,2.584962500721156,11.666666666666666,2.0,3.0,1.0,41.0,105.0,Gold Rush_ White Water,1,3,7945382,6.3,29
9.0,9.0,3.1699250014423126,12.333333333333334,2.0,3.0,1.0,41.0,105.0,Gold Rush_ White Water,1,4,7985248,6.0,26
10.0,10.0,3.321928094887362,11.8,2.0,3.0,1.0,43.0,105.0,Gold Rush_ White Water,1,5,8032150,6.3,26
6.0,6.0,2.584962500721156,11.666666666666666,2.0,3.0,1.0,41.0,105.0,Gold Rush_ White Water,1,6,8064664,5.6,23
6.0,6.0,2.584962500721156,11.666666666666666,2.0,3.0,1.0,41.0,105.0,Gold Rush_ White Water,1,7,8097324,6.6,27
8.0,8.0,3.0,12.125,2.0,3.0,1.0,44.0,105.0,Gold Rush_ White Water,1,8,8097326,6.0,23
8.0,8.0,3.0,11.75,2.0,3.0,1.0,41.0,105.0,Gold Rush_ White Water,2,1,9435742,6.9,24
9.0,9.0,3.1699250014423126,12.555555555555555,2.111111111111111,3.0,1.0,41.0,105.0,Gold Rush_ White Water,2,2,9558680,6.8,20
8.0,8.0,3.0,11.75,2.0,3.0,1.0,44.0,105.0,Gold Rush_ White Water,2,3,9558682,6.8,20
8.0,8.0,3.0,11.75,2.0,3.0,1.0,43.0,105.0,Gold Rush_ White Water,2,4,9636576,6.8,19
8.0,8.0,3.0,11.75,2.0,3.0,1.0,43.0,105.0,Gold Rush_ White Water,2,5,9685192,6.4,22
9.0,9.0,3.1699250014423126,12.11111111111111,2.0,3.0,1.0,43.0,105.0,Gold Rush_ White Water,2,6,9685198,6.5,18
10.0,10.0,3.321928094887362,12.9,2.2,3.0,1.0,43.0,105.0,Gold Rush_ White Water,2,7,9758664,6.6,16
10.0,10.0,3.321928094887362,12.8,2.1,3.0,1.0,43.0,105.0,Gold Rush_ White Water,2,8,9799466,7.2,17
